file,groundtruth,spoof_prob,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_14_std,mfcc_15_std,mfcc_16_std,mfcc_17_std,mfcc_18_std,mfcc_19_std,flatness_mean,flatness_std,onset_mean,onset_std,harmonic_mean,percussive_mean
LA_D_7411256.flac,spoof,1.0,-300.3168726449061,82.40442787035548,19.44743117298743,27.466222254916875,-4.324239555031363,8.273010017293872,-6.934350681575862,-25.423398688586072,-12.881385826703275,-17.05186589438506,-6.623515272230813,4.482679547986599,-9.285259981348057,6.452299062952851,-13.726082385188402,-11.302951884390128,-8.508608225620154,-13.404089938510548,-9.731799409245,-6.9153434090843104,139.56620668718145,64.38841306277376,35.116615396357595,29.949902770430267,36.758972927820906,20.092538749587437,19.86242561933454,24.87020883429083,15.936065265005055,15.669428079746641,8.895540540630273,9.057194775627774,9.884741119903902,8.622796808433542,11.97138425468561,9.946566044950062,8.169094174537436,10.911831233115796,7.426675132052775,4.909858761129247,0.008937592077690987,0.020575225683656675,2.402844070579217,3.1853865260319303,1.013069062052215e-06,5.5831725137308945e-06
LA_D_8362480.flac,spoof,0.9999599456787109,-216.00000522188026,65.71739696584096,-5.742163634881741,39.01682378860509,-5.309831988520738,-11.001457686467868,-15.999314609097272,-10.7023052420558,-17.691004670611242,-11.01964568492116,-25.018259217099445,-7.650683270835477,-10.508204460144043,-8.491307885181612,-8.817977943434947,-7.900461460395557,-13.52948005933587,-11.809821514094748,-21.876786477318625,-11.30483734162479,162.81931975528616,51.33345391359252,34.576919590270236,33.10180741310181,15.195622950863271,15.73627373192497,15.319349794996802,14.617912045533025,12.037439945018491,12.060415854450985,12.873326270850288,10.911234925342622,8.629325032906006,8.047708112695341,8.390122157937334,7.793953130466608,8.900228239618231,6.698602183894552,9.5223073581903,7.389421594563086,0.03353085948463825,0.05243422975711065,2.545654617295396,2.785351069195577,-2.9984785249070807e-07,-3.299112570343566e-09
LA_D_8111703.flac,spoof,0.9999990463256836,-337.04713300379314,56.3034816049948,-3.6661820818738238,32.31866523441745,-11.584358465380785,-1.8125931412526748,-5.861650955022835,-19.67630281099459,-13.514410524651773,-11.975604406580693,-12.621850706818627,-6.098599797887046,-7.150485684413735,-1.6484311966270935,-1.859263637443868,-15.456899282136341,-2.1363336449352706,-8.441657726902788,-10.365917190636804,-4.806687846052937,161.38855070676837,74.06653757834921,40.73861868883371,30.98254893888221,26.457602462883248,14.483780497027176,20.835036632684943,18.879619261519334,10.4864345565506,9.140609898863428,8.837410860039954,8.33486025227479,6.830472263622364,8.420810005708189,6.289975426014231,11.76181501076908,5.052616890321624,7.639537630032246,7.796733659482518,4.453428523050643,0.03832875822491787,0.06090739971973654,2.391086416727886,3.023815376731568,-9.541935130356638e-09,3.3559649301250857e-09
LA_D_6963030.flac,spoof,0.9999998807907104,-311.6278777631741,55.38386143136372,7.231377044349041,28.859535990120136,-3.4860902341100775,-13.36235175925551,-14.368851442360183,-22.987351875860714,-7.532530961395468,-2.038002904757713,-6.489587012027363,-4.552040929643853,-0.6350522149824401,-11.695992225871503,-14.27855668687126,-6.997065345349821,-13.278916022586591,-12.58140956834682,-9.372526704035337,-15.507841135836342,142.11913792081904,56.94955972384033,49.26760474712222,42.400609090761826,27.86960159599879,18.642707700977514,16.10775078514007,20.82362913305692,13.048014760090929,9.326538507568294,9.879172610859204,11.337663655754293,7.60209521649877,10.05388920910431,10.494353225405838,8.210272434500279,8.384252959664385,7.725915957243816,6.389278383436357,8.732705635646044,0.04669950397121142,0.08350119490313951,2.8597599542112024,3.6413477020528258,1.553277726645553e-06,3.194074103249895e-06
LA_D_7150708.flac,spoof,0.9999997615814209,-380.76283159647903,85.89276609028856,12.630698135454361,17.540543254924145,-5.334453117765793,-8.37007049256808,-19.7771633814459,-27.461631265405106,-14.962253892258422,-12.220344448742802,-11.46835377934861,-6.766460765714514,-4.440454145816908,-9.611198809865403,-10.61682775657471,-7.734545695455107,-9.611193488313727,-7.764820552852056,-9.111694148142044,-9.963239134174504,132.34205032018326,36.40770821468866,42.680219888794305,18.757094004068275,20.998262935031185,14.063878094879115,9.150793785928542,16.385944616222314,7.704074574129806,5.565726639727301,7.008642730985099,4.493261565530441,3.943412497556715,5.928361671526557,7.904509688076349,4.744081271144082,7.095230211643245,5.918816949530162,7.525344108351413,9.006807786296301,0.01076071983122459,0.011908196437174673,1.383282293603845,1.8636008062531024,3.6385428901613017e-07,7.988814890358349e-07
LA_D_9081617.flac,spoof,0.998923122882843,-252.7753506080777,63.49861185223448,-1.162321420569046,33.16399110298531,-8.881420113000216,-3.6929717215837217,-7.991594632576201,-19.071928235683956,-11.049931953935062,-14.267642634464245,-15.525935296918831,-5.08873319202194,-8.448639650263038,-3.5796361156538423,-9.531615511532507,-13.431099293716983,-7.679079033434391,-10.235975450598726,-13.192406909284639,-6.35620175039067,161.23236394612158,60.75231777207188,36.284166687282784,25.121602311259906,20.56621672550373,18.140355268379516,17.52324267249268,21.313403662274435,16.59337167963065,13.197747893884346,11.447711900408574,7.439318995167465,10.34087298060244,7.974373325250189,7.750036732939392,9.384872476410747,7.116306061156633,7.44862835406008,8.41974069214425,5.6605348237462785,0.03076220590275411,0.04544524721603432,2.4260596490154662,2.583725182111228,-3.1600134379591528e-06,-1.3087749929937645e-05
LA_D_7551589.flac,spoof,0.9999980926513672,-300.916228500067,78.19804033170472,-11.616455350434133,57.70777808641558,3.7763946061981293,-4.762601332832585,-3.1386869165763334,-29.529278896696518,-13.476910264082893,-16.163503415026593,-17.55695846479149,-3.26515070749812,-9.31349036196822,0.1328045368313278,-2.0953276485487744,-19.514959909398492,-3.451447144420087,-8.088899699014648,-14.632724717730776,-7.152152552097059,145.690790092857,57.19666345646816,39.8133093711811,36.98910413917127,21.271404833881636,15.966606386988841,17.170350375471113,26.78496318544111,15.971478091855522,14.566942453583712,14.87426175151829,8.801499416494746,12.5826757944433,8.60689863568377,5.681264302400666,12.624435387053556,7.305493575099547,7.687552640821971,9.592237644830076,7.034707864207671,0.035241923188889406,0.07639828610181393,2.631844044754318,2.9115834097379083,7.238686145160775e-07,3.685566561181923e-06
LA_D_3673853.flac,spoof,0.9998469352722168,-330.99365685691293,64.12000354201021,17.248168040486707,13.455882665976672,1.987428289169157,-7.058055038865604,-19.141221283816954,-16.998169767184997,-10.143405955861992,-7.463018318087283,-6.349167891161542,-10.77430384469704,-10.608346079541764,-12.350390395438167,-13.724659665159777,-4.830742790770363,-12.473570321542276,-9.037264034991534,-8.181391619040932,-10.514256978197627,98.72961286830692,49.78979754672362,36.995504247553754,28.59514221486676,17.43956838810567,14.309459562342893,13.49997920983413,13.986491803518975,13.395988042149044,8.750662234620487,9.129297955108775,12.275033052643748,9.93969224044071,13.17116742416447,13.218728843577017,9.0248756023551,12.08966868608661,8.75647068191947,8.182681459393466,9.31023027696398,0.03974141382897876,0.07347314041835967,1.795820119200458,1.8013303192262147,7.006826505336655e-08,-2.090064122629873e-09
LA_D_4928990.flac,bonafide,2.4787921574898064e-05,-311.3496661922796,65.81538240114848,4.615091327244674,18.728452136603796,0.5509978353492613,-5.718286220620318,-11.321847232134362,-20.471834975529493,-13.938541019229385,-2.2667850793861763,-6.075011573913621,-6.180148103978576,-1.3747312020722444,-8.59390842769204,-11.51966236035029,-13.118776022903319,-10.96066349841715,-11.469080592800932,-10.264730773321013,-13.978546039844916,154.6196962056035,57.43848142995195,34.20998391296749,29.97721382658416,25.94109667508533,17.667050604917787,16.515696453792522,19.92510426692175,17.73409437023325,9.640838432443067,8.586688240116302,8.695562144402489,6.712554675417286,9.137171664406976,9.421820541907767,9.324334304906918,6.856342471771497,6.026743307983366,6.833264631196708,6.9773167819010355,0.02742411144844652,0.046282502746929646,2.2602709502102885,3.4973047021318417,-3.2200376812625705e-07,-3.2770010294242363e-07
LA_D_8724279.flac,spoof,0.9999998807907104,-328.81629088829305,57.35440861767736,13.139558019309208,33.741668200184556,-3.4904882507077577,-15.13968091393853,-15.248573014448429,-24.2591415643692,-12.739522050166952,-17.660650647919752,-12.11844045848682,-8.45109855717626,-8.560347192760172,-6.818037931967912,-17.81728958800949,-6.182317459120832,-8.592409263910918,-12.19515778535399,-7.454330799394641,-10.77644395982397,129.98102525868205,30.19056645825622,31.911444057428927,27.59367310877183,12.94364110017146,12.263710221059183,9.203548129586562,15.775584344715051,7.97079604147639,7.264925398279576,4.001084630460468,4.861386942652541,5.573938977313329,5.262017407785949,15.096469789063164,4.339309728732464,5.352705213844726,8.256032903076083,4.638281109094832,7.9574621915085055,0.03678403783467353,0.08065142763431467,1.7819785438477993,2.500761455098478,1.910176388522529e-07,2.1917916598740258e-07
LA_D_9213206.flac,spoof,0.9999130964279175,-273.42418008692124,68.6455006301403,-1.1371438941534828,11.923610339708189,-8.787979521733874,-6.51513672872063,-11.493241426699301,-13.757375518627027,-8.207638557123786,-11.851115390439244,-6.714639152454979,-11.782692979363834,-11.670011543614024,-7.616640738485491,-11.712457017644363,-12.971832642441287,-15.020817442851907,-8.359229017268209,-11.305862194913274,-6.945008847205078,180.3861580374459,43.56418643525507,40.12889808491382,22.338573574778053,26.20644046174047,14.178387995456136,15.180703292934766,15.451147894374257,12.160627217085052,9.61022337692461,7.444086335824544,10.090531548403739,7.923042112797792,7.843146853765552,7.759439247621649,7.736182273641176,10.695775342521168,5.5359871418265225,6.599002354053179,5.6416449479431865,0.039561491284985095,0.05275530192064734,1.995731608449098,2.4286284144141055,2.5561080912185624e-07,-1.8627505690844385e-07
LA_D_7404650.flac,spoof,0.9999969005584717,-250.7592157950768,119.24838453072768,-42.96473445342137,42.01414391627679,-12.747221829799505,-16.28112931091052,-10.895578182660616,-24.950704741936462,-12.318205268337177,-1.7939634841795151,-16.41083713219716,-4.310470114533718,-9.06734837247775,-1.390334070015412,-7.3013709508455715,-10.497478161866848,-16.834941152769787,-9.436877113122206,-20.73643782390998,-12.721769499377562,158.95388374556856,50.44230062317089,59.32845013413059,26.678648033913078,21.87032959284941,21.90273103164712,15.675495326668514,18.806215277547665,10.533363122371052,10.201622316758469,11.51816081030069,10.017841785456229,11.079130866978787,5.95067056142461,8.094005856755743,6.032735153949169,9.284205919389452,3.1215999884939882,9.633152716123707,6.110701521106724,0.013363894410129152,0.033025441328057056,3.272025642128518,4.236611096529768,-1.4969128708391385e-06,-2.1183171521979474e-06
LA_D_1959657.flac,bonafide,1.3992844287713524e-05,-384.50532685285845,34.631375432014465,6.401963799254699,22.249849386934965,-1.3484373197615522,0.12671125384996523,-6.289534673750776,-2.753848965250471,0.610211600297652,-6.266832475204888,-4.257486875209981,-5.8630675702537385,-5.572329516305864,-9.572640577577195,-5.54734654021713,-7.120815556754106,-9.884832854915715,-4.933304589874339,-6.436706830308123,-4.632364028842194,156.49461254746834,34.52484630552158,32.47484992984456,19.64881781931706,30.26171230123356,17.299182595111848,20.77643728483272,14.734242591488723,7.489695444694423,11.20635213773427,7.9064872378789754,7.913226021516023,6.978990604018483,10.649688588667098,5.170942423595124,6.735058026060893,10.472439999048985,5.537361174686625,5.853123264787849,7.3959731577487595,0.042936323724627426,0.06652905985155251,1.3580242436636918,2.8015448936089205,-4.287656039015382e-07,-6.49336890979126e-07
LA_D_8404295.flac,spoof,0.9999998807907104,-416.7177814085092,70.3118558855199,3.721547676556146,27.34464224416818,1.0746044698935837,-12.147060526395911,-6.605861975185907,-20.277257778751316,-18.15302852374404,-8.016196553386859,-18.00381924501106,-4.855783297944424,-7.224283463919341,-2.755526552894222,-5.331788723370922,-4.493425207796381,-6.6894765603008555,-10.877795836707548,-4.5434979182570725,-7.6693325696596455,152.6952060342374,48.539702259561174,36.03983819322547,31.324429652002,21.95108931745654,16.188035638988865,10.087395498708666,14.464002489729658,9.92538098638161,9.0613311434917,12.402306288531523,5.326057166736635,6.944375183367708,4.574852471529526,5.053366455894708,4.724025250668783,7.1684002712546935,12.315866505591067,4.699391494297764,8.081192266854877,0.010380779454482845,0.011797799756486768,1.2530197756948755,2.030535597499747,3.685231872217552e-08,-2.4327816183698906e-08
LA_D_4275044.flac,spoof,0.9997839331626892,-195.619638136455,81.20035192796162,-13.43075313099793,19.703277989556746,-13.346532088571362,-25.898831977375917,-31.303769536316395,-27.111587544637068,-7.920731681399047,-22.902070674513066,-14.007590394201022,-6.756939948935594,-16.605298061189906,-6.151917977923794,-11.077950244503361,-10.959396068006754,-21.267395877412387,-15.096531423607043,-14.793669246137142,-9.825482831336558,118.43206572674275,41.021252294726025,27.688172528613674,34.9023019894948,25.388791378816812,19.483846222245806,15.278940512610278,17.90540021337072,12.860304960543534,12.011563366514276,10.615390353367822,11.479005208514634,9.527723973505944,7.922353510209114,8.31169516902326,9.487152013399406,9.90889808984624,7.687207655607647,7.875369802866789,5.956316042704833,0.016828110204837037,0.0330078877813613,2.728543324396014,2.4768927724911394,2.2040308028234064e-06,1.119391255811864e-07
LA_D_8698219.flac,spoof,0.9998657703399658,-248.64412836485272,78.25053818467298,-19.790501480615593,37.32566864279252,-14.670772078671034,-7.504173612292809,-8.324646841876115,-22.82161861959892,-10.50050653988802,-10.239816911990129,-12.869931045966812,-7.0437507606759855,-11.53422289407706,-4.159879360772386,-9.862942138427421,-18.883111099653608,-13.256814218397382,-9.513839542111263,-15.099464679820628,-8.675193102676657,169.8281007215819,57.20845634754347,39.225567097428964,28.413706208525007,15.790932362965904,18.783065102549045,13.966017332763975,24.39189627827417,11.974528223619425,15.181960154784068,10.492717304255473,8.174005918904781,8.526213420211134,7.8173321561925775,9.07105100836889,10.681310775208619,7.994629267512159,7.748335293686735,9.082447999689371,6.305981184916324,0.03710884790734205,0.060153776325961465,3.071721230951857,3.483025372788793,-7.263452517386872e-08,2.2417659683790875e-08
LA_D_8467738.flac,spoof,0.9991785883903503,-226.08240106756037,102.81040495092219,-0.5243310018019243,5.827670888196338,-18.290035757151518,6.076228401064872,-8.66195684671402,-27.9377093418078,-17.184070590409366,-3.079507992484353,-19.885462946241553,-6.9252926821058445,-10.265280549092726,-8.425666069442576,-8.835567428848961,-10.405842958797107,-9.551500229402022,-13.672495035691695,-12.339629927548495,-10.029082742604343,153.2856838174769,44.92979303761373,33.215528266211464,16.837116893632373,26.780776824460503,13.236949514237082,15.158662094020102,18.538058357686513,19.980512043627986,13.165019627154878,12.468033485867933,9.264523255459402,10.211665988106864,10.493718751496548,8.17907016720392,7.5308754612189395,8.067480703034013,10.671044576588512,6.584383340516877,5.397242072987616,0.017294624995371453,0.025624085089149262,2.3809052113443614,2.6550718573369627,3.6895500636991733e-08,-1.6178238392171265e-06
LA_D_5513863.flac,spoof,0.9999995231628418,-287.3859099037627,60.802397886912026,5.525113998569994,26.567895425945267,0.897994282663378,-18.82488018529028,-27.536312335576767,-17.307524773937004,-5.614939659833908,-18.225601188138,-10.652534352408516,-5.29215289817916,-14.385330194336737,-1.9192583133012822,-10.890498381394606,-10.983555918957434,-9.982396053580137,-10.932162829189219,-7.789965928110302,-9.88745428978378,117.76352240529091,41.864438797798755,39.88786228428724,30.814844021394414,20.802146595422105,20.089104831680057,16.689908099671094,15.051057087768616,16.330155341294976,7.572585630668159,9.694180179415765,8.71319208336203,9.440682046961996,9.633462483478905,8.387043133737949,7.620685626127695,8.355002346265431,8.491886968576866,7.170854756883944,8.382783854159404,0.03167206928413113,0.06424584305126461,1.8758705998333092,2.370593188512079,-1.6941989616100104e-07,-1.8537748292158173e-08
LA_D_1218694.flac,bonafide,6.6893921939481515e-06,-299.0022608439128,69.17778558622707,-9.789841110056097,25.190357927120093,-17.85733109983531,-7.212090396519863,-16.39121344053384,-16.864745991699625,-1.9987292588885985,-4.098265985196287,-4.795495597702084,-10.586138279149026,-11.168311361110572,-20.57183467890277,-17.044857621192932,-3.6241439933126625,-14.334389209747314,-8.813683904030107,-12.341153726433262,-10.11254770828016,151.76626539657067,40.34708856621952,32.101854207191316,25.0972259428836,28.223281029596702,15.881838090469317,19.269254761167918,18.366098289285038,9.436410162352495,11.535080708222516,7.68220519322903,10.700097428331171,9.292553394420516,11.984471096341016,11.60481415637372,8.102931137839537,8.704640763805797,8.339315794589705,6.924080295372482,7.129374623841222,0.054064375079647245,0.07679548639448953,2.1365047799366894,3.1349710540631692,-2.900541106692744e-07,1.2317498600894905e-06
LA_D_8773075.flac,spoof,0.9999963045120239,-416.04871031615113,53.74429934518831,-9.129088567183897,33.82377933918893,-3.7758785702355273,-12.383248261234781,-14.229591300895622,-16.70710115819364,-12.76544757684072,-10.29013435958742,-16.47655605571764,-5.795208178930454,-8.06289610508326,-4.755699341093098,-3.596131559964773,-5.736182716515687,-9.30516801613408,-5.214695560502577,-10.495319386323294,-6.987654004279558,179.9215011303741,63.26537461864663,52.10419800577721,33.1781260811785,14.596036440291554,19.598611693201963,11.39475586280926,10.905466660199805,6.816480894360164,9.359283496424876,9.924970131781544,5.17886868374127,5.889459080452135,5.136153677524973,4.515645139831493,5.1657882101634005,11.100308651244639,5.114188379157564,9.681255389734591,6.788544989268463,0.02510695855554323,0.03596556843123123,1.8020646133132883,2.834888344553978,4.5963520669169164e-08,9.315871038627498e-08
LA_D_4747773.flac,spoof,0.9999595880508423,-258.0943678370062,84.64018260026877,-0.9423058943928413,18.771803215567797,-5.077407387629995,-11.055891789355368,-19.38436589882059,-13.858294334614053,-5.337601629068267,-8.557176338192427,-13.766649461860927,-4.840275164482729,-8.782748278863025,-13.633186162431848,-18.473853248610812,-10.860651371613988,-15.675738888529112,-7.685282347337255,-9.690210951949066,-8.644841593953798,139.61726624552398,45.24809676526291,32.416891597594784,18.89000439622228,15.581824113653928,19.503974788832195,17.887433292410794,14.21000740666915,10.72964766371803,11.241409874834922,9.995280144054927,11.302268401784303,7.890888618677006,9.916370116942902,11.44567755726992,6.816558819596771,6.78845691383023,9.044353725079482,6.110432988964865,5.8415924467292095,0.030466375845722756,0.05725365113831773,2.4027569500272565,2.995332272118474,-1.4318938505659693e-06,-1.8213658793869831e-06
